,fittedResiduals
472,0.25209971090133365
473,0.09524600298568586
474,0.26074559552592547
475,0.07864540292895406
476,0.09679448806069679
477,0.11478548886006479
478,0.2992519544730836
479,-0.02206739085702214
480,0.2482213353656233
481,-0.2789769536507638
482,0.10684900286542387
483,0.14714412934048848
484,0.3125145036430923
485,-0.007226994325427061
486,-0.3916757645920841
487,0.406386203590829
488,-0.06882697366601764
489,0.1070362617293803
490,-0.0010912890362126948
491,-0.05002524576864831
492,0.08906879211273377
493,-0.16691284653989547
494,-0.13513011049614576
495,-0.3381081803958006
496,0.38018795418743245
497,0.14051259588939446
498,-0.438124880203528
499,0.04968058533810371
500,0.21584495920605118
501,-0.04690832950013313
502,0.15734296494091593
503,-0.05443999903617369
504,0.13806939072834368
505,-0.05144932212854769
506,-0.2673446323066191
507,0.0741605847988227
508,0.10153586077194099
509,0.04753712903611129
510,-0.0072857972793456405
511,-0.028497488958586725
512,0.0029121924029649193
513,-0.5139533934836642
514,-0.32442841418916757
515,0.15275871846923472
516,-0.05610073721522468
517,0.45478119491443536
518,0.17839759818472256
519,-0.009291006792452094
520,-0.23289489129077623
521,0.2627983083483221
522,-0.44529883696227035
523,0.006778705266947682
524,0.22919986822334693
525,-0.057469245200989505
526,0.038088209206846635
527,-0.3127218239384302
528,-0.027851641675303185
529,-0.1350382694169383
530,0.18551745872283654
531,-0.16780708533145017
532,-0.12188987717131994
533,-0.12410080661434897
534,-0.20145958858559077
535,0.35399881140095957
536,-0.07128222327919076
537,-0.1397241565933971
538,0.1906074405281828
539,0.36227973027002847
540,-0.15577844908870375
541,0.011944439127359985
542,0.05509041374369161
543,-0.06706673890696102
544,0.11613100265058662
545,0.22825839236711154
546,-0.08500805084703522
547,0.20313850947393775
548,-0.39788204049387943
549,-0.7438125864116341
550,0.5404040021391658
551,-0.6054165003240577
552,0.317849039119837
553,0.3429295102381058
554,-0.8347796675175516
555,0.992182960473377
556,0.2959253434553366
557,0.16271578049941926
558,0.19545118069847822
559,-0.18009004716018584
560,-0.310914613386454
561,0.006186222915721018
562,-0.5595465048742376
563,-0.11875996648378795
564,0.031266290369361016
565,-0.08816223501063547
566,0.3560466609936608
567,-0.0380113620411997
568,-0.1352802960332582
569,0.5513186857613555
570,0.0289045937406609
571,0.2360761579386459
572,-0.07188775398365532
573,-0.19598232057348142
574,-0.06126449232752407
575,0.1254923244658892
576,-0.4420646901105325
577,0.742937211770669
578,-0.314995472494747
579,0.024455227964357285
580,0.14967917549428034
581,-0.5303555719774309
582,-0.5151651751054498
583,-0.4268791882305152
584,0.21039950467789836
585,-0.0796291828063822
586,0.08074661281317219
587,-0.09058657972838802
588,0.34949827924643273
589,-0.3447385525737836
590,0.39370315058660665
591,0.762657507992941
592,-1.0389716320196545
593,0.41818044321039594
594,0.4792530096723926
595,0.12542278918492222
596,0.17100488623941246
597,0.07471672941692198
598,0.30865851983972936
599,-0.5029131000060891
600,-0.11558269317388614
601,-0.09521297051944266
602,0.4875602524911402
603,0.03917141711771954
604,-0.124195285795758
605,-0.028701927360564206
606,0.04835454001395956
607,0.017618423990910514
608,0.10020104200300128
609,-0.6985048190754402
610,0.4749578835042918
611,-0.3853873576405782
612,-0.17118433662940546
613,0.2128188646563629
614,0.2746425988311163
615,-0.35151785224033105
616,0.7042702185715486
617,0.12706103566959825
618,-0.6456061897221774
619,0.11539642706328923
620,0.6327725066169458
621,-0.6546069754668968
622,-0.12754529005411364
623,0.36920582073829067
624,-0.10902000110468002
625,-0.008987929291836672
626,0.16758183016231865
627,0.19149716806962003
628,-0.041222642211843574
629,0.245528266589778
630,0.01882131236489426
631,0.07395415390277857
632,-0.02211747643903072
633,0.008553763761502511
634,-0.003277703120037491
635,0.0014416066431052006
636,-0.0005750249207080731
637,0.00022936468905491615
638,-9.148848804757511e-05
639,-0.07887519774335261
640,0.00985479484356555
641,0.04304038520670522
642,0.036379363344161725
643,-0.014645124840470775
644,0.0003392697627432398
645,-0.06160055547778409
646,-0.08010767755616843
647,-0.10386082178729428
648,-0.05224630296513233
649,0.08217091637094631
650,0.018892212452533474
651,-0.1777057926170098
652,0.322380362343724
653,-0.2088441034213635
654,-0.5744283426532562
655,0.17987402253100626
656,-0.04195456942164277
657,0.2479674730060708
658,-0.11004762111200517
659,-0.017972283325287997
660,0.17129969330347006
661,-0.1444210647106683
662,-0.009629621152031476
663,0.14099707577009557
664,0.07675511646998556
665,0.2932172649282174
666,-0.003958471062169733
667,0.05257629730876137
668,0.006406006207181035
669,-0.0025552138157502163
670,0.00101921812640171
671,-0.0008091541740043837
672,-0.00021406056478163148
673,-0.008772050632597644
674,-0.01327646793575224
675,0.03106277124239138
676,-0.1137139347921502
677,-0.033956334282118306
678,0.17002577411825487
679,-0.04393127795553565
680,0.017120601885962917
681,-0.009244692418022966
682,0.006505777453966889
683,-0.002997621019230401
684,0.0017324987698999414
685,0.00011416599211990083
686,8.866527272602891e-05
687,-0.0005721808319401455
688,-0.00017438042055917344
689,-6.464707254335428e-05
690,-0.042114130057073595
691,0.058938308892902906
692,-0.022569759508418774
693,0.008197355227102077
694,-0.003940760990770575
695,0.0019744928341470236
696,-0.0005191742945219414
697,7.288355759373435e-05
698,-0.0007000894109760441
699,0.00162128569303029
700,-0.0013177126852665748
701,0.0005256063684122049
702,-0.0002096527244553146
703,-5.0577732721652016e-05
704,0.00015437789119046412
705,-6.157791729487563e-05
706,2.4562065650296505e-05
707,-0.00014400081852197766
708,-7.67648220946146e-05
709,-0.05123513831081089
710,0.06230806970639188
711,-0.015190651279101748
712,0.005925010370464335
713,-0.06356017642575923
714,-0.016652967926654383
715,-0.10716211522300534
716,0.06971950592391996
717,-0.18335148531158785
718,-0.08764101769150479
719,-0.12206010119305422
720,-0.6255515939032943
721,0.02875381016212053
722,0.10085911849740192
723,0.05908016516082526
724,0.16042730649920323
725,-0.3173672071740814
726,0.26575982774030216
727,-0.9281366810757401
728,-0.017769338535291723
729,0.07928930779805299
730,0.03171733151398115
731,0.2001954984131391
732,0.3552343812801375
733,-0.35199208801393134
734,0.17328170912387186
735,0.3532203572381043
736,-0.083452645812649
737,0.2778062873798497
738,0.08458960903458035
739,0.25627296366603325
740,0.18537661677834372
741,0.20171148093166313
742,0.027709828943676844
743,-0.011052836269435314
744,0.0042745277237466175
745,-0.00908620985399032
746,-0.05220439135968047
747,0.08443565919979523
748,-0.03394791911083513
749,-0.03718787177455396
750,0.05643651948834777
751,-0.012848620105263789
752,0.0055276402932603564
753,-0.0023390566866509643
754,-0.0004090377111231388
755,-0.021309412763918678
756,0.014673215732014966
757,0.005151871167796772
758,-0.05909147813105564
759,-0.04661817917534661
760,-0.2065986078045614
761,0.018258303702304524
762,-0.006075000451683188
763,0.12589045376742103
764,0.009103061162154757
765,0.23417769063182575
766,-0.09998426184898626
767,-0.1579345356122066
768,0.24242673721817154
769,-0.08475453297945244
770,0.014347188172066566
771,-0.052828223081043735
772,-0.07864123486969588
773,0.17711330560738625
774,-0.0380351060030433
775,-0.11997161979776205
776,-0.051993426453931235
777,-0.11426975175591858
778,0.12757804215947655
779,-0.226963116288168
780,-0.0060960058336334555
781,0.09650825375415995
782,-0.24798675195137054
783,0.18400146998479894
784,-0.029643746936820925
785,-0.22625287369925573
786,-0.23680681017347993
787,0.2470464274154507
788,-0.17476896073530224
789,-0.4444223573257471
790,0.5240522094801712
791,-0.7594015849007825
792,0.39832717940938345
793,-0.20853919395260334
794,-0.1283231431550842
795,0.12204473325537357
796,0.18859094801981335
797,0.07119133179900317
798,0.615780421572758
799,-0.06860666520944836
800,0.03850457240682381
801,-0.17841593965000602
802,0.23918901289685746
803,0.17179208549038716
804,0.22618695405234568
805,-0.06109878854099571
806,-0.2209531471359507
807,-0.5098777315718026
808,-0.08529292726960414
809,0.3657726457390815
810,-0.1445565614188702
811,-0.00957557451991864
812,-0.316524401995375
813,-0.3647962438925507
814,-0.019292833889123173
815,-0.37760292345296875
816,-0.21696610535996896
817,0.42996986578511454
818,-0.3165794876012775
819,0.23095531017840898
820,-0.41541931607728344
821,0.09645251830287194
822,0.028494803447919992
823,0.5741641662557413
824,-0.5231955462455495
825,1.162609971495911
826,-0.8832596490975853
827,1.548066363818346
828,-0.23071469627931362
829,-1.388372441696923
830,-0.08595736946440624
831,0.6161931039354869
832,-0.41743211152713755
833,-0.18752456641587756
834,0.07439678031232333
835,-0.07114412440001416
836,0.04407962948462085
837,0.5192318342137874
838,0.5468455091288424
839,-1.1132622600372848
840,1.0185810476220123
841,-1.0130236649045123
842,0.11298516372351486
843,0.00995618140434118
844,1.2425113209581777
845,-0.56190676814448
846,-0.27188419120519214
847,0.4352342315113802
848,-0.6855918463318371
849,-0.4945795628114169
850,1.826507980188067
851,-0.005598976458506821
852,-0.08580422468190085
853,-0.37294818413130404
854,-0.4976977654091925
855,-0.6029430301828249
856,0.33041698581018153
857,-0.27552801592257836
858,0.11272029007182738
859,-0.43213888083666774
860,0.3046953218586381
861,0.07171691259155821
862,0.2587235257063263
863,0.19916153299916672
864,0.21298842795012796
865,0.4230040958724821
866,-0.41660091975925084
867,0.041095154834582814
868,-0.5524009455020327
869,0.07593746163473725
870,0.12015241595872794
871,-0.34465019481558024
872,0.3823948079973807
873,0.2581340701078272
874,0.4883369081652793
875,0.232114745916693
876,0.20252819319588306
877,-0.05702997570362631
878,0.02274799260519775
879,-0.009207873343466465
880,0.0038070200371275393
881,-0.038827124220503384
882,-0.015916353105674852
883,0.033457798446542564
884,-0.03401292134119799
885,-0.019581278091866716
886,-0.10331000613212615
887,0.24774734192358377
888,-0.09882092062116601
889,0.0392832702170139
890,-0.015535021784244828
891,-0.007492186949570143
892,-0.03150184646623194
893,0.06074446429280865
894,-0.02422961973051737
895,0.009530454436581022
896,-0.003801486926352202
897,0.0016505323879571613
898,-0.11030266538610001
899,0.017424983203967903
900,-0.8218344267087145
901,0.6540603704762615
902,-0.18251530101719204
903,-0.356918477734383
904,0.3753442375758702
905,-0.3641737739439064
906,0.17398040328695963
907,0.007501712481283285
908,0.16664102705457573
909,0.2760180626921014
910,0.07483501489909616
911,0.03711754616356533
912,0.05256481868113208
913,-0.000299592984065393
914,0.00011950099753690305
915,-4.766629785027899e-05
916,-0.006154350511196512
917,-0.1834170900474379
918,0.15167008954917371
919,0.0471334160218828
920,-0.012895517985434512
921,0.00514373615197255
922,-0.0020517222829663554
923,0.0008183865194575277
924,-0.00032643623398264233
925,0.0001302081746500477
926,-5.193715335718164e-05
927,2.0716578710186346e-05
928,-8.263383834378009e-06
929,3.29608056182968e-06
930,-1.3147334418708155e-06
931,5.244180142896643e-07
932,-2.0917871634890468e-07
933,8.343675118148565e-08
934,-3.328106974377463e-08
935,-0.0008052080562700997
936,0.0011264009686149945
937,-0.006622659907545396
938,0.008814995712645353
939,-0.029417392465915154
940,-0.15145757766241652
941,-0.0027968055213056786
942,0.06888837908887391
943,-0.1015584092265942
944,0.055405991900087104
945,-0.039009869437974576
946,-0.10817550608589244
947,0.10327200320666607
948,0.10790723794721768
949,-0.09162349124593083
950,0.05654290853398303
951,-0.3537680866081012
952,0.01214062797684079
953,0.42018003212991606
954,-0.08976243482769974
955,0.13618850397959376
956,-0.03566827993000721
957,0.04844919246281098
958,-0.011541502255766674
959,0.004603649304208965
960,-0.0018362936164184683
961,0.0007324568017412471
962,-0.01840964073056489
963,0.023984438281132
964,-0.015740224089172923
965,-0.07491472457896331
966,-0.021518139333801978
967,0.07649010753555757
968,0.03417590597556908
969,-0.006653426133318937
970,0.002251293471799893
971,0.0001756374008303205
972,-7.005786423700393e-05
973,2.794452843328106e-05
974,-1.1146452691116882e-05
975,4.446072793532517e-06
976,-1.7734398407435684e-06
977,7.073858244767337e-07
978,-2.821605183183561e-07
979,1.1254757353467706e-07
980,-0.0008052662240819915
981,0.00032120283911444593
982,6.082865731668781e-06
983,-0.002820700979973785
984,-0.010684797791073272
985,0.01889011641115378
986,-0.007669052082346755
987,-0.01425324381813134
988,-0.07980236180084865
989,-0.08331525796670602
990,-0.04339762123890312
991,-0.1739297174740062
992,0.07528166364584887
993,-0.14275917256303128
994,0.08311316136126834
995,-0.025368190737395935
996,0.0333360237713225
997,-0.17031516023247217
998,0.2735347870940097
999,-0.03059788082774384
1000,0.05421052890570044
1001,-0.14200396683880667
1002,0.07086781013036347
1003,0.08593962760789164
1004,-0.18405057927745094
1005,0.17151649341756814
1006,-0.1697378098507234
1007,-0.17815626494721926
1008,0.32779398442030105
1009,0.05378013724454478
1010,-0.48029365942736035
1011,0.4901814000767635
1012,-0.1943146581772539
1013,-0.18351810690908277
1014,0.05374178762077886
1015,-0.022107425074294085
1016,-0.06204131555340897
1017,0.2437671070666667
1018,-0.2684770296701302
1019,-0.17017501173567595
1020,0.11136099025462975
1021,0.23056365519721744
1022,-0.47498367566585387
1023,0.35412821719440046
1024,-0.5889569528838017
1025,0.15453393815169214
1026,0.4290080369358771
1027,0.33737547854344285
1028,-0.14946819134545608
1029,0.14108110492639714
1030,0.015390574365092391
1031,-0.04291073294286063
1032,-0.11198768034877382
1033,0.30851359181268245
1034,-0.23941371252311106
1035,0.06234854252018751
1036,0.09832941273346418
1037,-0.007683586697662115
1038,-0.21407654001262078
1039,0.34279280334806717
1040,-0.004944556213767437
1041,0.04760148259919633
1042,-0.007848280709449235
1043,-0.0577979089415408
1044,0.08438532888191444
1045,-0.21134494347078436
1046,-0.0048103495275722
1047,0.27475456952439953
1048,-0.1562963420142432
1049,-0.14298829470974184
1050,-0.011945767550062936
1051,0.015232779072632763
1052,0.06478345939056962
1053,-0.011346701341503174
1054,-0.0076865759860511584
1055,-0.09892869726861209
1056,-0.18868558039588113
1057,-0.017337959397489833
1058,-0.008920292001389996
1059,-0.26994873888683024
1060,0.13679873701305034
1061,-0.3318305276258684
1062,0.24696967492214483
1063,-0.3458478787798338
1064,-0.0413449004958828
1065,-0.049939195897666266
1066,0.15130491835190973
1067,-0.18449046515940282
1068,-0.3471389903594293
1069,-0.3142025467122025
1070,0.1171420112247219
1071,-0.006598487511176643
1072,0.1376407668959061
1073,0.02602289422267745
1074,0.6045407346226632
1075,0.3048021699762975
1076,0.4579121251848224
1077,-0.11648863930086506
1078,0.2040197087866109
1079,-0.03628654291595912
1080,-0.3343211427552797
1081,0.4345060678280439
1082,-0.0953425692167229
1083,0.03212508010340209
1084,-0.6108250241271334
1085,0.06797210261207631
1086,0.10910404417833064
1087,-0.2684443422768359
1088,-0.2592992106814691
1089,-0.41204715072653997
1090,-0.010108150970534524
1091,0.1108579472218878
1092,-0.5058790067232941
1093,0.1686356392131323
1094,-0.08390625764765502
1095,0.03601821301057839
1096,-0.010206556214111373
1097,0.0025949298246246144
1098,0.08015809094960957
1099,0.012313888339086532
1100,0.16740562792474023
1101,-0.21104321444067864
1102,0.671186808677696
1103,0.38893646204710386
1104,-0.5734506112497968
1105,0.32710793790408843
1106,0.06586369884583121
1107,0.5377859737422064
1108,0.30391743490948164
1109,-0.32561793968698716
1110,0.208122447898345
1111,0.020723919068542873
1112,-0.3449830318003948
1113,-0.8685179725190633
1114,-0.23185056057677755
1115,0.016386631258040296
1116,0.4124472355957476
1117,0.008338123325829727
1118,-0.5273907756416705
1119,0.2133169631428924
1120,0.25927891665029
1121,0.09868994411485765
1122,-0.6627407441691489
1123,0.8768576118853364
1124,0.38862890475790746
1125,-0.08469278889286436
1126,-0.08794054925637873
1127,-0.7865166301691122
1128,0.6384966455404566
1129,-0.30500848574406625
1130,0.48629218060844526
1131,-0.05560730133901526
1132,0.22563310907183176
1133,-0.14972062561943122
1134,-0.4569634502781277
1135,-0.3313244192020779
1136,1.1558626825904366
1137,-0.6024985387553414
1138,-0.31407158059899665
1139,0.5278868542906059
1140,0.07757267336844809
1141,0.33449426173144214
1142,-0.10886309261714011
1143,0.15655667053991262
1144,-0.40761852809955457
1145,0.2676713752071267
1146,0.17344884764963986
1147,-0.0530804722798095
1148,0.1608785242634167
1149,-0.05558184813451872
1150,0.050353113228993274
1151,-0.023976643332427883
1152,-0.05002262720331685
1153,-0.05614049912849728
1154,0.074598383107084
1155,-0.13054251069358513
1156,-0.0405299405146633
1157,0.11051159379817133
1158,-0.05723257246096214
1159,-0.3344210600504036
1160,0.05837335732525517
1161,-0.11534747662752576
1162,0.06318760553727909
1163,-0.2830091641810428
1164,0.27164888538096754
1165,0.326062192000669
1166,0.15566039147606592
1167,0.010246238048408518
1168,-0.02663319441363632
1169,-0.04440006701133581
1170,0.001203164817388691
1171,-0.14689599451475788
1172,-0.36508706921543777
1173,0.08469672162705244
1174,-0.052303734634336685
1175,0.029049216721030113
1176,-0.4733815218810822
1177,0.4110624787707735
1178,-0.3934517864501448
1179,0.29074013694456724
1180,-0.11677501447346295
1181,-0.3780410850743383
1182,0.12824600807788222
